PATH;FC;FM;PC;START;END
argouml-app/src/org/argouml/uml/ui/behavior/common_behavior/UMLSignalContextListModel.java;true;true;true;1;62
argouml-app/src/org/argouml/uml/ui/behavior/common_behavior/PropPanelSignal.java;true;true;true;1;299
argouml-app/src/org/argouml/uml/ui/behavior/common_behavior/PropPanelObject.java;true;true;true;1;85
argouml-app/src/org/argouml/uml/ui/behavior/common_behavior/ActionSetActionAsynchronous.java;true;true;true;1;87
argouml-app/src/org/argouml/uml/ui/behavior/common_behavior/ActionNewSignal.java;true;true;true;1;80
argouml-app/src/org/argouml/uml/ui/behavior/common_behavior/PropPanelLink.java;true;true;true;1;251
argouml-app/src/org/argouml/uml/ui/behavior/common_behavior/UMLReceptionSpecificationDocument.java;true;true;true;1;64
argouml-app/src/org/argouml/uml/ui/behavior/common_behavior/PropPanelAction.java;true;true;true;1;171
argouml-app/src/org/argouml/uml/ui/behavior/common_behavior/UMLInstanceClassifierListModel.java;true;true;true;1;60
argouml-app/src/org/argouml/uml/ui/behavior/common_behavior/PropPanelComponentInstance.java;true;true;true;1;87
argouml-app/src/org/argouml/uml/ui/behavior/common_behavior/ActionAddCreateActionInstantiation.java;true;true;true;1;99
argouml-app/src/org/argouml/uml/ui/behavior/common_behavior/UMLReceptionSignalComboBox.java;true;true;true;1;65
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionNewActionForMessage.java;true;true;true;1;78
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLClassifierRoleAvailableFeaturesListModel.java;true;true;true;1;172
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLClassifierRoleAvailableFeaturesListModel.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;63;72
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLCollaborationRepresentedOperationComboBoxModel.java;true;true;true;1;90
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLMessagePredecessorListModel.java;true;true;true;1;70
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLMessageSenderListModel.java;true;true;true;1;59
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLMessageInteractionListModel.java;true;true;true;1;62
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLCollaborationInteractionListModel.java;true;true;true;1;59
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/PropPanelAssociationEndRole.java;true;true;true;1;58
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLAssociationEndRoleBaseListModel.java;true;true;true;1;70
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionRemoveClassifierRoleBase.java;true;true;true;1;79
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionRemoveClassifierRoleBase.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;59;68
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLInteractionMessagesListModel.java;true;true;true;1;65
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/PropPanelClassifierRole.java;true;true;true;1;120
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLMessageActivatorComboBox.java;true;true;true;1;79
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLMessageActivatorComboBox.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;62;75
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLInteractionContextListModel.java;true;true;true;1;60
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLClassifierRoleBaseListModel.java;true;true;true;1;59
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLClassifierRoleAvailableContentsListModel.java;true;true;true;1;170
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLClassifierRoleAvailableContentsListModel.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;62;71
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/PropPanelAssociationRole.java;true;true;true;1;86
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionSetAssociationRoleBase.java;true;true;true;1;82
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionSetAssociationRoleBase.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;66;77
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLCollaborationConstrainingElementListModel.java;true;true;true;1;61
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/PropPanelCollaboration.java;true;true;true;1;106
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionSetRepresentedOperationCollaboration.java;true;true;true;1;85
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionSetRepresentedOperationCollaboration.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;68;80
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLAssociationRoleMessageListModel.java;true;true;true;1;60
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionSetRepresentedClassifierCollaboration.java;true;true;true;1;85
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionSetRepresentedClassifierCollaboration.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;68;80
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionAddClassifierRoleBase.java;true;true;true;1;106
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionAddClassifierRoleBase.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;61;70
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionAddClassifierRoleBase.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;92;101
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLMessageReceiverListModel.java;true;true;true;1;59
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/PropPanelMessage.java;true;true;true;1;127
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLCollaborationRepresentedClassifierComboBoxModel.java;true;true;true;1;93
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLAssociationRoleAssociationEndRoleListModel.java;true;true;true;1;65
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLAssociationRoleBaseComboBoxModel.java;true;true;true;1;159
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLAssociationRoleBaseComboBoxModel.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;62;71
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLAssociationRoleBaseComboBoxModel.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;107;117
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLMessageActionListModel.java;true;true;true;1;61
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionAddMessagePredecessor.java;true;true;true;1;121
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionAddMessagePredecessor.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;63;72
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionAddMessagePredecessor.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;101;110
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLMessageActivatorComboBoxModel.java;true;true;true;1;122
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/UMLMessageActivatorComboBoxModel.java;true;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;COLLABORATIONDIAGRAM || SEQUENCEDIAGRAM;56;66
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/PropPanelInteraction.java;true;true;true;1;75
argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionSetClassifierRoleMultiplicity.java;true;true;true;1;80
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelEvent.java;true;true;true;1;100
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelSynchState.java;true;true;true;1;69
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelSynchState.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;4;68
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewCallEvent.java;true;true;true;1;69
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewCallEvent.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;49;60
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLCompositeStateSubvertexListModel.java;true;true;true;1;58
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelTransition.java;true;true;true;1;143
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelTransition.java;true;STATEDIAGRAM;STATEDIAGRAM;31;39
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelTransition.java;true;STATEDIAGRAM;STATEDIAGRAM;98;103
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelTransition.java;true;STATEDIAGRAM;STATEDIAGRAM;113;127
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelStubState.java;true;true;true;1;79
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelStubState.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;4;78
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionStatemachineListModel.java;true;true;true;1;59
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLChangeExpressionModel.java;true;true;true;1;122
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLChangeExpressionModel.java;true;LOGGING;LOGGING;30;35
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLChangeExpressionModel.java;true;LOGGING;LOGGING;51;57
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLChangeExpressionModel.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;91;99
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLChangeExpressionModel.java;true;LOGGING;LOGGING;110;117
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewEvent.java;true;true;true;1;138
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewEvent.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;76;88
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewEvent.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;104;123
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewSignalEvent.java;true;true;true;1;71
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewSignalEvent.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;49;62
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateEntryList.java;true;true;true;1;58
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionTriggerListModel.java;true;true;true;1;74
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionSetContextStateMachine.java;true;true;true;1;96
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionSetContextStateMachine.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;65;81
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionSetSubmachineStateSubmachine.java;true;true;true;1;86
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionSetSubmachineStateSubmachine.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;63;75
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelSignalEvent.java;true;true;true;1;65
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLEventTransitionListModel.java;true;true;true;1;60
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateExitListModel.java;true;true;true;1;58
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLSubmachineStateComboBoxModel.java;true;true;true;1;86
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLSubmachineStateComboBoxModel.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;4;85
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewFinalState.java;true;true;true;1;78
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewFinalState.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;59;67
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateVertexOutgoingListModel.java;true;true;true;1;77
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLSynchStateBoundDocument.java;true;true;true;1;103
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLSynchStateBoundDocument.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;4;102
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateVertexContainerListModel.java;true;true;true;1;58
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateMachineSubmachineStateListModel.java;true;true;true;1;59
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewCompositeState.java;true;true;true;1;80
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewCompositeState.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;61;69
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionStateListModel.java;true;true;true;1;58
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateMachineTransitionListModel.java;true;true;true;1;59
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStubStateComboBoxModel.java;true;true;true;1;116
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStubStateComboBoxModel.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;4;115
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelTimeEvent.java;true;true;true;1;68
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionAddSignalsToSignalEvent.java;true;true;true;1;100
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateMachineTopListModel.java;true;true;true;1;58
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewTimeEvent.java;true;true;true;1;73
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewTimeEvent.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;51;64
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateDoActivityListModel.java;true;true;true;1;59
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLGuardTransitionListModel.java;true;true;true;1;60
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLSignalEventSignalList.java;true;true;true;1;64
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionSetCompositeStateConcurrent.java;true;true;true;1;94
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionSetCompositeStateConcurrent.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;66;83
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLEventParameterListModel.java;true;true;true;1;61
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelPseudostate.java;true;true;true;1;150
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionAddEventAsDeferrableEvent.java;true;true;true;1;140
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionAddEventAsDeferrableEvent.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;106;116
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionAddEventAsDeferrableEvent.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;122;132
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelSimpleState.java;true;true;true;1;75
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionSourceListModel.java;true;true;true;1;59
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelStateVertex.java;true;true;true;1;100
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateDeferrableEventList.java;true;true;true;1;45
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PopupMenuNewEvent.java;true;true;true;1;110
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelChangeEvent.java;true;true;true;1;67
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ButtonActionNewGuard.java;true;true;true;1;90
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ButtonActionNewGuard.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;61;74
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewTransition.java;true;true;true;1;114
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewTransition.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;73;88
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewTransition.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;101;107
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewStubState.java;true;true;true;1;80
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewStubState.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;61;69
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionTargetListModel.java;true;true;true;1;59
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelFinalState.java;true;true;true;1;61
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateDoActivityList.java;true;true;true;1;57
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewChangeEvent.java;true;true;true;1;73
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewChangeEvent.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;51;63
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateMachineContextListModel.java;true;true;true;1;60
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewPseudoState.java;true;true;true;1;88
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewPseudoState.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;72;85
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewSubmachineState.java;true;true;true;1;80
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewSubmachineState.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;61;69
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLSignalEventSignalListModel.java;true;true;true;1;60
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelStateMachine.java;true;true;true;1;121
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewGuard.java;true;true;true;1;92
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewGuard.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;63;72
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateInternalTransition.java;true;true;true;1;58
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateMachineContextComboBoxModel.java;true;true;true;1;90
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelCallEvent.java;true;true;true;1;168
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateExitList.java;true;true;true;1;56
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelGuard.java;true;true;true;1;82
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/AbstractPropPanelState.java;true;true;true;1;134
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelSubmachineState.java;true;true;true;1;125
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelSubmachineState.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;77;88
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateVertexIncomingListModel.java;true;true;true;1;76
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionEffectList.java;true;true;true;1;56
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewSimpleState.java;true;true;true;1;78
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewSimpleState.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;59;67
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateDeferrableEventListModel.java;true;true;true;1;67
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLCompositeStateConcurrentCheckBox.java;true;true;true;1;55
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionEffectListModel.java;true;true;true;1;73
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PropPanelCompositeState.java;true;true;true;1;142
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewSynchState.java;true;true;true;1;78
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionNewSynchState.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;60;68
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionGuardListModel.java;true;true;true;1;74
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLCompositeStateSubvertexList.java;true;true;true;1;119
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionSetStubStateReferenceState.java;true;true;true;1;93
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ActionSetStubStateReferenceState.java;true;STATEDIAGRAM || ACTIVITYDIAGRAM;STATEDIAGRAM || ACTIVITYDIAGRAM;65;82
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLStateEntryListModel.java;true;true;true;1;59
argouml-app/src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionTriggerList.java;true;true;true;1;48
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLUseCaseIncludeListModel.java;true;true;true;1;66
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLUseCaseIncludeListModel.java;true;USECASEDIAGRAM;USECASEDIAGRAM;4;65
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLUseCaseExtendListModel.java;true;true;true;1;68
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLUseCaseExtendListModel.java;true;USECASEDIAGRAM;USECASEDIAGRAM;4;67
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLIncludeBaseListModel.java;true;true;true;1;59
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLIncludeBaseListModel.java;true;USECASEDIAGRAM;USECASEDIAGRAM;4;58
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLIncludeListModel.java;true;true;true;1;76
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLIncludeListModel.java;true;USECASEDIAGRAM;USECASEDIAGRAM;4;75
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLExtensionPointUseCaseListModel.java;true;true;true;1;68
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLExtensionPointUseCaseListModel.java;true;USECASEDIAGRAM;USECASEDIAGRAM;4;67
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/ActionNewExtensionPoint.java;true;true;true;1;81
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/ActionNewExtensionPoint.java;true;USECASEDIAGRAM;USECASEDIAGRAM;4;80
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/ActionAddExtendExtensionPoint.java;true;true;true;1;99
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/ActionAddExtendExtensionPoint.java;true;USECASEDIAGRAM;USECASEDIAGRAM;4;98
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/PropPanelUseCase.java;true;true;true;1;121
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/PropPanelUseCase.java;true;USECASEDIAGRAM;USECASEDIAGRAM;4;120
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/ActionNewExtendExtensionPoint.java;true;true;true;1;75
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/ActionNewExtendExtensionPoint.java;true;USECASEDIAGRAM;USECASEDIAGRAM;4;74
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLExtensionPointExtendListModel.java;true;true;true;1;68
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLExtensionPointExtendListModel.java;true;USECASEDIAGRAM;USECASEDIAGRAM;4;67
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLExtendBaseListModel.java;true;true;true;1;71
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLExtendBaseListModel.java;true;USECASEDIAGRAM;USECASEDIAGRAM;4;70
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/PropPanelExtensionPoint.java;true;true;true;1;162
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/PropPanelExtensionPoint.java;true;USECASEDIAGRAM;USECASEDIAGRAM;4;161
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/PropPanelExtend.java;true;true;true;1;168
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/PropPanelExtend.java;true;USECASEDIAGRAM;USECASEDIAGRAM;4;167
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/PropPanelActor.java;true;true;true;1;82
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/PropPanelActor.java;true;USECASEDIAGRAM;USECASEDIAGRAM;4;81
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLUseCaseExtensionPointListModel.java;true;true;true;1;119
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLUseCaseExtensionPointListModel.java;true;USECASEDIAGRAM;USECASEDIAGRAM;4;118
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLExtendExtensionListModel.java;true;true;true;1;69
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/UMLExtendExtensionListModel.java;true;USECASEDIAGRAM;USECASEDIAGRAM;4;68
argouml-app/src/org/argouml/uml/ui/behavior/use_cases/ActionNewUseCase.java;true;true;true;1;78
